,iso_code,location,date,total_cases,total_deaths
12570,NOR,Norway,2020-05-05,7847,208
12571,NOR,Norway,2020-05-06,7903,209
12572,NOR,Norway,2020-05-07,7953,209
12573,NOR,Norway,2020-05-08,7995,209
12574,NOR,Norway,2020-05-09,8034,213
12575,NOR,Norway,2020-05-10,8069,213
12576,NOR,Norway,2020-05-11,8099,217
12577,NOR,Norway,2020-05-12,8106,224
12578,NOR,Norway,2020-05-13,8135,228
12579,NOR,Norway,2020-05-14,8158,229
12580,NOR,Norway,2020-05-15,8175,232
12581,NOR,Norway,2020-05-16,8197,232
12582,NOR,Norway,2020-05-17,8197,232
12583,NPL,Nepal,2019-12-31,0,0
12584,NPL,Nepal,2020-01-01,0,0
12585,NPL,Nepal,2020-01-02,0,0
12586,NPL,Nepal,2020-01-03,0,0
12587,NPL,Nepal,2020-01-04,0,0
12588,NPL,Nepal,2020-01-05,0,0
12589,NPL,Nepal,2020-01-06,0,0
12590,NPL,Nepal,2020-01-07,0,0
12591,NPL,Nepal,2020-01-08,0,0
12592,NPL,Nepal,2020-01-09,0,0
12593,NPL,Nepal,2020-01-10,0,0
12594,NPL,Nepal,2020-01-11,0,0
12595,NPL,Nepal,2020-01-12,0,0
12596,NPL,Nepal,2020-01-13,0,0
12597,NPL,Nepal,2020-01-14,0,0
12598,NPL,Nepal,2020-01-15,0,0
12599,NPL,Nepal,2020-01-16,0,0
12600,NPL,Nepal,2020-01-17,0,0
12601,NPL,Nepal,2020-01-18,0,0
12602,NPL,Nepal,2020-01-19,0,0
12603,NPL,Nepal,2020-01-20,0,0
12604,NPL,Nepal,2020-01-21,0,0
12605,NPL,Nepal,2020-01-22,0,0
12606,NPL,Nepal,2020-01-23,0,0
12607,NPL,Nepal,2020-01-24,0,0
12608,NPL,Nepal,2020-01-25,1,0
12609,NPL,Nepal,2020-01-26,1,0
12610,NPL,Nepal,2020-01-27,1,0
12611,NPL,Nepal,2020-01-28,1,0
12612,NPL,Nepal,2020-01-29,1,0
12613,NPL,Nepal,2020-01-30,1,0
12614,NPL,Nepal,2020-01-31,1,0
12615,NPL,Nepal,2020-02-01,1,0
12616,NPL,Nepal,2020-02-02,1,0
12617,NPL,Nepal,2020-02-03,1,0
12618,NPL,Nepal,2020-02-04,1,0
12619,NPL,Nepal,2020-02-05,1,0
12620,NPL,Nepal,2020-02-06,1,0
12621,NPL,Nepal,2020-02-07,1,0
12622,NPL,Nepal,2020-02-08,1,0
12623,NPL,Nepal,2020-02-09,1,0
12624,NPL,Nepal,2020-02-10,1,0
12625,NPL,Nepal,2020-02-11,1,0
12626,NPL,Nepal,2020-02-12,1,0
12627,NPL,Nepal,2020-02-13,1,0
12628,NPL,Nepal,2020-02-14,1,0
12629,NPL,Nepal,2020-02-15,1,0
12630,NPL,Nepal,2020-02-16,1,0
12631,NPL,Nepal,2020-02-17,1,0
12632,NPL,Nepal,2020-02-18,1,0
12633,NPL,Nepal,2020-02-19,1,0
12634,NPL,Nepal,2020-02-20,1,0
12635,NPL,Nepal,2020-02-21,1,0
12636,NPL,Nepal,2020-02-22,1,0
12637,NPL,Nepal,2020-02-23,1,0
12638,NPL,Nepal,2020-02-24,1,0
12639,NPL,Nepal,2020-02-25,1,0
12640,NPL,Nepal,2020-02-26,1,0
12641,NPL,Nepal,2020-02-27,1,0
12642,NPL,Nepal,2020-02-28,1,0
12643,NPL,Nepal,2020-02-29,1,0
12644,NPL,Nepal,2020-03-01,1,0
12645,NPL,Nepal,2020-03-02,1,0
12646,NPL,Nepal,2020-03-03,0,0
12647,NPL,Nepal,2020-03-06,0,0
12648,NPL,Nepal,2020-03-10,0,0
12649,NPL,Nepal,2020-03-11,0,0
12650,NPL,Nepal,2020-03-12,0,0
12651,NPL,Nepal,2020-03-13,0,0
12652,NPL,Nepal,2020-03-15,1,0
12653,NPL,Nepal,2020-03-16,0,0
12654,NPL,Nepal,2020-03-17,1,0
12655,NPL,Nepal,2020-03-18,1,0
12656,NPL,Nepal,2020-03-19,1,0
12657,NPL,Nepal,2020-03-20,1,0
12658,NPL,Nepal,2020-03-21,1,0
12659,NPL,Nepal,2020-03-22,1,0
12660,NPL,Nepal,2020-03-23,1,0
12661,NPL,Nepal,2020-03-24,2,0
12662,NPL,Nepal,2020-03-25,3,0
12663,NPL,Nepal,2020-03-26,3,0
12664,NPL,Nepal,2020-03-27,3,0
12665,NPL,Nepal,2020-03-28,3,0
12666,NPL,Nepal,2020-03-29,5,0
12667,NPL,Nepal,2020-03-30,5,0
12668,NPL,Nepal,2020-03-31,5,0
12669,NPL,Nepal,2020-04-01,5,0
12670,NPL,Nepal,2020-04-02,5,0
12671,NPL,Nepal,2020-04-03,5,0
12672,NPL,Nepal,2020-04-04,6,0
12673,NPL,Nepal,2020-04-05,6,0
12674,NPL,Nepal,2020-04-06,9,0
12675,NPL,Nepal,2020-04-07,9,0
12676,NPL,Nepal,2020-04-08,9,0
12677,NPL,Nepal,2020-04-09,9,0
12678,NPL,Nepal,2020-04-10,9,0
12679,NPL,Nepal,2020-04-11,9,0
12680,NPL,Nepal,2020-04-12,9,0
12681,NPL,Nepal,2020-04-13,12,0
12682,NPL,Nepal,2020-04-14,14,0
12683,NPL,Nepal,2020-04-15,16,0
12684,NPL,Nepal,2020-04-16,16,0
12685,NPL,Nepal,2020-04-17,16,0
12686,NPL,Nepal,2020-04-18,30,0
12687,NPL,Nepal,2020-04-19,31,0
12688,NPL,Nepal,2020-04-20,31,0
12689,NPL,Nepal,2020-04-21,31,0
12690,NPL,Nepal,2020-04-22,42,0
12691,NPL,Nepal,2020-04-23,45,0
12692,NPL,Nepal,2020-04-24,48,0
12693,NPL,Nepal,2020-04-25,49,0
12694,NPL,Nepal,2020-04-26,49,0
12695,NPL,Nepal,2020-04-27,52,0
12696,NPL,Nepal,2020-04-28,52,0
12697,NPL,Nepal,2020-04-29,54,0
12698,NPL,Nepal,2020-04-30,57,0
12699,NPL,Nepal,2020-05-01,57,0
12700,NPL,Nepal,2020-05-02,59,0
12701,NPL,Nepal,2020-05-03,59,0
12702,NPL,Nepal,2020-05-04,75,0
12703,NPL,Nepal,2020-05-05,82,0
12704,NPL,Nepal,2020-05-06,82,0
12705,NPL,Nepal,2020-05-07,99,0
12706,NPL,Nepal,2020-05-08,101,0
12707,NPL,Nepal,2020-05-09,101,0
12708,NPL,Nepal,2020-05-10,109,0
12709,NPL,Nepal,2020-05-11,120,0
12710,NPL,Nepal,2020-05-12,134,0
12711,NPL,Nepal,2020-05-13,217,0
12712,NPL,Nepal,2020-05-14,219,0
12713,NPL,Nepal,2020-05-15,258,0
12714,NPL,Nepal,2020-05-16,276,0
12715,NPL,Nepal,2020-05-17,291,1
12716,NZL,New Zealand,2019-12-31,0,0
12717,NZL,New Zealand,2020-01-01,0,0
12718,NZL,New Zealand,2020-01-02,0,0
12719,NZL,New Zealand,2020-01-03,0,0
12720,NZL,New Zealand,2020-01-04,0,0
12721,NZL,New Zealand,2020-01-05,0,0
12722,NZL,New Zealand,2020-01-06,0,0
12723,NZL,New Zealand,2020-01-07,0,0
12724,NZL,New Zealand,2020-01-08,0,0
12725,NZL,New Zealand,2020-01-09,0,0
12726,NZL,New Zealand,2020-01-10,0,0
12727,NZL,New Zealand,2020-01-11,0,0
12728,NZL,New Zealand,2020-01-12,0,0
12729,NZL,New Zealand,2020-01-13,0,0
12730,NZL,New Zealand,2020-01-14,0,0
12731,NZL,New Zealand,2020-01-15,0,0
12732,NZL,New Zealand,2020-01-16,0,0
12733,NZL,New Zealand,2020-01-17,0,0
12734,NZL,New Zealand,2020-01-18,0,0
12735,NZL,New Zealand,2020-01-19,0,0
12736,NZL,New Zealand,2020-01-20,0,0
12737,NZL,New Zealand,2020-01-21,0,0
12738,NZL,New Zealand,2020-01-22,0,0
12739,NZL,New Zealand,2020-01-23,0,0
12740,NZL,New Zealand,2020-01-24,0,0
12741,NZL,New Zealand,2020-01-25,0,0
12742,NZL,New Zealand,2020-01-26,0,0
12743,NZL,New Zealand,2020-01-27,0,0
12744,NZL,New Zealand,2020-01-28,0,0
12745,NZL,New Zealand,2020-01-29,0,0
12746,NZL,New Zealand,2020-01-30,0,0
12747,NZL,New Zealand,2020-01-31,0,0
12748,NZL,New Zealand,2020-02-01,0,0
12749,NZL,New Zealand,2020-02-02,0,0
12750,NZL,New Zealand,2020-02-03,0,0
12751,NZL,New Zealand,2020-02-04,0,0
12752,NZL,New Zealand,2020-02-05,0,0
12753,NZL,New Zealand,2020-02-06,0,0
12754,NZL,New Zealand,2020-02-07,0,0
12755,NZL,New Zealand,2020-02-08,0,0
12756,NZL,New Zealand,2020-02-09,0,0
12757,NZL,New Zealand,2020-02-10,0,0
12758,NZL,New Zealand,2020-02-11,0,0
12759,NZL,New Zealand,2020-02-12,0,0
12760,NZL,New Zealand,2020-02-13,0,0
12761,NZL,New Zealand,2020-02-14,0,0
12762,NZL,New Zealand,2020-02-15,0,0
12763,NZL,New Zealand,2020-02-16,0,0
12764,NZL,New Zealand,2020-02-17,0,0
12765,NZL,New Zealand,2020-02-18,0,0
12766,NZL,New Zealand,2020-02-19,0,0
12767,NZL,New Zealand,2020-02-20,0,0
12768,NZL,New Zealand,2020-02-21,0,0
12769,NZL,New Zealand,2020-02-22,0,0
12770,NZL,New Zealand,2020-02-23,0,0
12771,NZL,New Zealand,2020-02-24,0,0
12772,NZL,New Zealand,2020-02-25,0,0
12773,NZL,New Zealand,2020-02-26,0,0
12774,NZL,New Zealand,2020-02-27,0,0
12775,NZL,New Zealand,2020-02-28,1,0
12776,NZL,New Zealand,2020-02-29,1,0
12777,NZL,New Zealand,2020-03-01,1,0
12778,NZL,New Zealand,2020-03-02,1,0
12779,NZL,New Zealand,2020-03-04,2,0
12780,NZL,New Zealand,2020-03-05,3,0
12781,NZL,New Zealand,2020-03-06,4,0
12782,NZL,New Zealand,2020-03-07,5,0
12783,NZL,New Zealand,2020-03-09,0,0
12784,NZL,New Zealand,2020-03-10,0,0
12785,NZL,New Zealand,2020-03-11,0,0
12786,NZL,New Zealand,2020-03-12,0,0
12787,NZL,New Zealand,2020-03-13,0,0
12788,NZL,New Zealand,2020-03-14,6,0
12789,NZL,New Zealand,2020-03-15,8,0
12790,NZL,New Zealand,2020-03-16,0,0
12791,NZL,New Zealand,2020-03-17,0,0
12792,NZL,New Zealand,2020-03-18,20,0
12793,NZL,New Zealand,2020-03-19,28,0
12794,NZL,New Zealand,2020-03-20,39,0
12795,NZL,New Zealand,2020-03-21,53,0
12796,NZL,New Zealand,2020-03-22,66,0
12797,NZL,New Zealand,2020-03-23,102,0
12798,NZL,New Zealand,2020-03-24,142,0
12799,NZL,New Zealand,2020-03-25,189,0
12800,NZL,New Zealand,2020-03-26,262,0
12801,NZL,New Zealand,2020-03-27,338,0
12802,NZL,New Zealand,2020-03-28,416,0
12803,NZL,New Zealand,2020-03-29,476,1
12804,NZL,New Zealand,2020-03-30,552,1
12805,NZL,New Zealand,2020-03-31,647,1
12806,NZL,New Zealand,2020-04-01,647,1
12807,NZL,New Zealand,2020-04-02,723,1
12808,NZL,New Zealand,2020-04-03,772,1
12809,NZL,New Zealand,2020-04-04,824,1
12810,NZL,New Zealand,2020-04-05,872,1
12811,NZL,New Zealand,2020-04-06,911,1
12812,NZL,New Zealand,2020-04-07,943,1
12813,NZL,New Zealand,2020-04-08,969,1
12814,NZL,New Zealand,2020-04-09,992,1
12815,NZL,New Zealand,2020-04-10,1015,2
12816,NZL,New Zealand,2020-04-11,1035,4
12817,NZL,New Zealand,2020-04-12,1049,4
12818,NZL,New Zealand,2020-04-13,1064,5
12819,NZL,New Zealand,2020-04-14,1072,9
12820,NZL,New Zealand,2020-04-15,1078,9
12821,NZL,New Zealand,2020-04-16,1084,9
12822,NZL,New Zealand,2020-04-17,1086,11
12823,NZL,New Zealand,2020-04-18,1094,11
12824,NZL,New Zealand,2020-04-19,1098,12
12825,NZL,New Zealand,2020-04-20,1105,12
12826,NZL,New Zealand,2020-04-21,1107,13
12827,NZL,New Zealand,2020-04-22,1112,14
12828,NZL,New Zealand,2020-04-23,1112,16
12829,NZL,New Zealand,2020-04-24,1114,17
12830,NZL,New Zealand,2020-04-25,1117,18
12831,NZL,New Zealand,2020-04-26,1121,18
12832,NZL,New Zealand,2020-04-27,1122,19
12833,NZL,New Zealand,2020-04-28,1124,19
12834,NZL,New Zealand,2020-04-29,1126,19
12835,NZL,New Zealand,2020-04-30,1129,19
12836,NZL,New Zealand,2020-05-01,1132,19
12837,NZL,New Zealand,2020-05-02,1134,20
12838,NZL,New Zealand,2020-05-03,1136,20
12839,NZL,New Zealand,2020-05-04,1137,20
12840,NZL,New Zealand,2020-05-05,1137,20
12841,NZL,New Zealand,2020-05-06,1138,21
12842,NZL,New Zealand,2020-05-07,1139,21
12843,NZL,New Zealand,2020-05-08,1141,21
12844,NZL,New Zealand,2020-05-09,1142,21
12845,NZL,New Zealand,2020-05-10,1144,21
12846,NZL,New Zealand,2020-05-11,1147,21
12847,NZL,New Zealand,2020-05-12,1147,21
12848,NZL,New Zealand,2020-05-13,1147,21
12849,NZL,New Zealand,2020-05-14,1147,21
12850,NZL,New Zealand,2020-05-15,1148,21
12851,NZL,New Zealand,2020-05-16,1148,21
12852,NZL,New Zealand,2020-05-17,1149,21
12853,OMN,Oman,2019-12-31,0,0
12854,OMN,Oman,2020-01-01,0,0
12855,OMN,Oman,2020-01-02,0,0
12856,OMN,Oman,2020-01-03,0,0
12857,OMN,Oman,2020-01-04,0,0
12858,OMN,Oman,2020-01-05,0,0
12859,OMN,Oman,2020-01-06,0,0
12860,OMN,Oman,2020-01-07,0,0
12861,OMN,Oman,2020-01-08,0,0
12862,OMN,Oman,2020-01-09,0,0
12863,OMN,Oman,2020-01-10,0,0
12864,OMN,Oman,2020-01-11,0,0
12865,OMN,Oman,2020-01-12,0,0
12866,OMN,Oman,2020-01-13,0,0
12867,OMN,Oman,2020-01-14,0,0
12868,OMN,Oman,2020-01-15,0,0
12869,OMN,Oman,2020-01-16,0,0
12870,OMN,Oman,2020-01-17,0,0
12871,OMN,Oman,2020-01-18,0,0
12872,OMN,Oman,2020-01-19,0,0
12873,OMN,Oman,2020-01-20,0,0
12874,OMN,Oman,2020-01-21,0,0
12875,OMN,Oman,2020-01-22,0,0
12876,OMN,Oman,2020-01-23,0,0
12877,OMN,Oman,2020-01-24,0,0
12878,OMN,Oman,2020-01-25,0,0
12879,OMN,Oman,2020-01-26,0,0
12880,OMN,Oman,2020-01-27,0,0
12881,OMN,Oman,2020-01-28,0,0
12882,OMN,Oman,2020-01-29,0,0
12883,OMN,Oman,2020-01-30,0,0
12884,OMN,Oman,2020-01-31,0,0
12885,OMN,Oman,2020-02-01,0,0
12886,OMN,Oman,2020-02-02,0,0
12887,OMN,Oman,2020-02-03,0,0
12888,OMN,Oman,2020-02-04,0,0
12889,OMN,Oman,2020-02-05,0,0
12890,OMN,Oman,2020-02-06,0,0
12891,OMN,Oman,2020-02-07,0,0
12892,OMN,Oman,2020-02-08,0,0
12893,OMN,Oman,2020-02-09,0,0
12894,OMN,Oman,2020-02-10,0,0
12895,OMN,Oman,2020-02-11,0,0
12896,OMN,Oman,2020-02-12,0,0
12897,OMN,Oman,2020-02-13,0,0
12898,OMN,Oman,2020-02-14,0,0
12899,OMN,Oman,2020-02-15,0,0
12900,OMN,Oman,2020-02-16,0,0
12901,OMN,Oman,2020-02-17,0,0
12902,OMN,Oman,2020-02-18,0,0
12903,OMN,Oman,2020-02-19,0,0
12904,OMN,Oman,2020-02-20,0,0
12905,OMN,Oman,2020-02-21,0,0
12906,OMN,Oman,2020-02-22,0,0
12907,OMN,Oman,2020-02-23,0,0
12908,OMN,Oman,2020-02-24,0,0
12909,OMN,Oman,2020-02-25,2,0
12910,OMN,Oman,2020-02-26,4,0
12911,OMN,Oman,2020-02-27,4,0
12912,OMN,Oman,2020-02-28,6,0
12913,OMN,Oman,2020-02-29,6,0
12914,OMN,Oman,2020-03-01,6,0
12915,OMN,Oman,2020-03-02,6,0
12916,OMN,Oman,2020-03-03,7,0
12917,OMN,Oman,2020-03-05,15,0
12918,OMN,Oman,2020-03-06,16,0
12919,OMN,Oman,2020-03-10,18,0
12920,OMN,Oman,2020-03-11,18,0
12921,OMN,Oman,2020-03-14,20,0
12922,OMN,Oman,2020-03-15,20,0
12923,OMN,Oman,2020-03-16,22,0
12924,OMN,Oman,2020-03-17,24,0
12925,OMN,Oman,2020-03-18,24,0
12926,OMN,Oman,2020-03-19,39,0
12927,OMN,Oman,2020-03-20,39,0
12928,OMN,Oman,2020-03-21,48,0
12929,OMN,Oman,2020-03-22,52,0
12930,OMN,Oman,2020-03-23,55,0
12931,OMN,Oman,2020-03-24,66,0
12932,OMN,Oman,2020-03-25,84,0
12933,OMN,Oman,2020-03-26,99,0
12934,OMN,Oman,2020-03-27,109,0
12935,OMN,Oman,2020-03-28,131,0
12936,OMN,Oman,2020-03-29,152,0
12937,OMN,Oman,2020-03-30,167,0
12938,OMN,Oman,2020-03-31,179,0
12939,OMN,Oman,2020-04-01,192,1
12940,OMN,Oman,2020-04-02,210,1
12941,OMN,Oman,2020-04-03,231,1
12942,OMN,Oman,2020-04-04,231,1
12943,OMN,Oman,2020-04-05,277,2
12944,OMN,Oman,2020-04-06,298,2
12945,OMN,Oman,2020-04-07,371,2
12946,OMN,Oman,2020-04-08,419,2
12947,OMN,Oman,2020-04-09,419,2
12948,OMN,Oman,2020-04-10,457,3
12949,OMN,Oman,2020-04-11,484,3
12950,OMN,Oman,2020-04-12,546,3
12951,OMN,Oman,2020-04-13,599,4
12952,OMN,Oman,2020-04-14,813,4
12953,OMN,Oman,2020-04-15,910,4
12954,OMN,Oman,2020-04-16,910,4
12955,OMN,Oman,2020-04-17,1019,4
12956,OMN,Oman,2020-04-18,1069,6
12957,OMN,Oman,2020-04-19,1180,6
12958,OMN,Oman,2020-04-20,1266,7
12959,OMN,Oman,2020-04-21,1508,8
12960,OMN,Oman,2020-04-22,1508,8
12961,OMN,Oman,2020-04-23,1614,8
12962,OMN,Oman,2020-04-24,1716,9
12963,OMN,Oman,2020-04-25,1790,10
12964,OMN,Oman,2020-04-26,1905,10
12965,OMN,Oman,2020-04-27,1998,10
12966,OMN,Oman,2020-04-28,2049,10
12967,OMN,Oman,2020-04-29,2131,10
12968,OMN,Oman,2020-04-30,2274,10
12969,OMN,Oman,2020-05-01,2348,11
12970,OMN,Oman,2020-05-02,2447,11
12971,OMN,Oman,2020-05-03,2483,12
12972,OMN,Oman,2020-05-04,2568,12
12973,OMN,Oman,2020-05-05,2637,12
12974,OMN,Oman,2020-05-06,2735,12
12975,OMN,Oman,2020-05-07,2903,13
12976,OMN,Oman,2020-05-08,2958,14
12977,OMN,Oman,2020-05-09,3112,15
12978,OMN,Oman,2020-05-10,3224,17
12979,OMN,Oman,2020-05-11,3399,17
12980,OMN,Oman,2020-05-12,3574,17
12981,OMN,Oman,2020-05-13,3721,17
12982,OMN,Oman,2020-05-14,4019,17
12983,OMN,Oman,2020-05-15,4341,19
12984,OMN,Oman,2020-05-16,4625,19
12985,OMN,Oman,2020-05-17,5029,21
12986,PAK,Pakistan,2019-12-31,0,0
12987,PAK,Pakistan,2020-01-01,0,0
12988,PAK,Pakistan,2020-01-02,0,0
12989,PAK,Pakistan,2020-01-03,0,0
12990,PAK,Pakistan,2020-01-04,0,0
12991,PAK,Pakistan,2020-01-05,0,0
12992,PAK,Pakistan,2020-01-06,0,0
12993,PAK,Pakistan,2020-01-07,0,0
12994,PAK,Pakistan,2020-01-08,0,0
12995,PAK,Pakistan,2020-01-09,0,0
12996,PAK,Pakistan,2020-01-10,0,0
12997,PAK,Pakistan,2020-01-11,0,0
12998,PAK,Pakistan,2020-01-12,0,0
12999,PAK,Pakistan,2020-01-13,0,0
13000,PAK,Pakistan,2020-01-14,0,0
13001,PAK,Pakistan,2020-01-15,0,0
13002,PAK,Pakistan,2020-01-16,0,0
13003,PAK,Pakistan,2020-01-17,0,0
13004,PAK,Pakistan,2020-01-18,0,0
13005,PAK,Pakistan,2020-01-19,0,0
13006,PAK,Pakistan,2020-01-20,0,0
13007,PAK,Pakistan,2020-01-21,0,0
13008,PAK,Pakistan,2020-01-22,0,0
13009,PAK,Pakistan,2020-01-23,0,0
13010,PAK,Pakistan,2020-01-24,0,0
13011,PAK,Pakistan,2020-01-25,0,0
13012,PAK,Pakistan,2020-01-26,0,0
13013,PAK,Pakistan,2020-01-27,0,0
13014,PAK,Pakistan,2020-01-28,0,0
13015,PAK,Pakistan,2020-01-29,0,0
13016,PAK,Pakistan,2020-01-30,0,0
13017,PAK,Pakistan,2020-01-31,0,0
13018,PAK,Pakistan,2020-02-01,0,0
13019,PAK,Pakistan,2020-02-02,0,0
13020,PAK,Pakistan,2020-02-03,0,0
13021,PAK,Pakistan,2020-02-04,0,0
13022,PAK,Pakistan,2020-02-05,0,0
13023,PAK,Pakistan,2020-02-06,0,0
13024,PAK,Pakistan,2020-02-07,0,0
13025,PAK,Pakistan,2020-02-08,0,0
13026,PAK,Pakistan,2020-02-09,0,0
13027,PAK,Pakistan,2020-02-10,0,0
13028,PAK,Pakistan,2020-02-11,0,0
13029,PAK,Pakistan,2020-02-12,0,0
13030,PAK,Pakistan,2020-02-13,0,0
13031,PAK,Pakistan,2020-02-14,0,0
13032,PAK,Pakistan,2020-02-15,0,0
13033,PAK,Pakistan,2020-02-16,0,0
13034,PAK,Pakistan,2020-02-17,0,0
13035,PAK,Pakistan,2020-02-18,0,0
13036,PAK,Pakistan,2020-02-19,0,0
13037,PAK,Pakistan,2020-02-20,0,0
13038,PAK,Pakistan,2020-02-21,0,0
13039,PAK,Pakistan,2020-02-22,0,0
13040,PAK,Pakistan,2020-02-23,0,0
13041,PAK,Pakistan,2020-02-24,0,0
13042,PAK,Pakistan,2020-02-25,0,0
13043,PAK,Pakistan,2020-02-26,0,0
13044,PAK,Pakistan,2020-02-27,2,0
13045,PAK,Pakistan,2020-02-28,2,0
13046,PAK,Pakistan,2020-02-29,2,0
13047,PAK,Pakistan,2020-03-01,4,0
13048,PAK,Pakistan,2020-03-02,4,0
13049,PAK,Pakistan,2020-03-04,5,0
13050,PAK,Pakistan,2020-03-07,6,0
13051,PAK,Pakistan,2020-03-10,16,0
13052,PAK,Pakistan,2020-03-11,16,0
13053,PAK,Pakistan,2020-03-12,20,0
13054,PAK,Pakistan,2020-03-13,21,0
13055,PAK,Pakistan,2020-03-14,21,0
13056,PAK,Pakistan,2020-03-15,30,0
13057,PAK,Pakistan,2020-03-16,31,0
13058,PAK,Pakistan,2020-03-17,187,0
13059,PAK,Pakistan,2020-03-18,187,0
13060,PAK,Pakistan,2020-03-19,302,0
13061,PAK,Pakistan,2020-03-20,478,2
13062,PAK,Pakistan,2020-03-21,495,3
13063,PAK,Pakistan,2020-03-22,646,3
13064,PAK,Pakistan,2020-03-23,784,5
13065,PAK,Pakistan,2020-03-24,887,6
13066,PAK,Pakistan,2020-03-25,991,7
13067,PAK,Pakistan,2020-03-26,1057,8
13068,PAK,Pakistan,2020-03-27,1197,9
13069,PAK,Pakistan,2020-03-28,1197,9
13070,PAK,Pakistan,2020-03-29,1408,11
13071,PAK,Pakistan,2020-03-30,1526,13
13072,PAK,Pakistan,2020-03-31,1625,18
13073,PAK,Pakistan,2020-04-01,2039,26
13074,PAK,Pakistan,2020-04-02,2291,31
13075,PAK,Pakistan,2020-04-03,2291,31
13076,PAK,Pakistan,2020-04-04,2291,31
13077,PAK,Pakistan,2020-04-05,2450,35
13078,PAK,Pakistan,2020-04-06,3277,50
13079,PAK,Pakistan,2020-04-07,3864,54
13080,PAK,Pakistan,2020-04-08,4072,58
13081,PAK,Pakistan,2020-04-09,4322,63
13082,PAK,Pakistan,2020-04-10,4601,66
13083,PAK,Pakistan,2020-04-11,4788,71
13084,PAK,Pakistan,2020-04-12,5038,86
13085,PAK,Pakistan,2020-04-13,5374,93
13086,PAK,Pakistan,2020-04-14,5716,96
13087,PAK,Pakistan,2020-04-15,5988,107
13088,PAK,Pakistan,2020-04-16,6505,124
13089,PAK,Pakistan,2020-04-17,7025,135
13090,PAK,Pakistan,2020-04-18,7481,143
13091,PAK,Pakistan,2020-04-19,7993,159
13092,PAK,Pakistan,2020-04-20,8418,176
13093,PAK,Pakistan,2020-04-21,9216,192
13094,PAK,Pakistan,2020-04-22,9749,209
13095,PAK,Pakistan,2020-04-23,9749,209
13096,PAK,Pakistan,2020-04-24,11155,237
13097,PAK,Pakistan,2020-04-25,11940,253
13098,PAK,Pakistan,2020-04-26,12723,269
13099,PAK,Pakistan,2020-04-27,13328,281
13100,PAK,Pakistan,2020-04-28,14079,301
13101,PAK,Pakistan,2020-04-29,14885,327
13102,PAK,Pakistan,2020-04-30,15759,346
13103,PAK,Pakistan,2020-05-01,16817,385
13104,PAK,Pakistan,2020-05-02,18114,417
13105,PAK,Pakistan,2020-05-03,19103,440
13106,PAK,Pakistan,2020-05-04,20186,462
13107,PAK,Pakistan,2020-05-05,21501,486
13108,PAK,Pakistan,2020-05-06,22550,526
13109,PAK,Pakistan,2020-05-07,24073,564
13110,PAK,Pakistan,2020-05-08,25837,594
13111,PAK,Pakistan,2020-05-09,27474,618
13112,PAK,Pakistan,2020-05-10,29465,639
13113,PAK,Pakistan,2020-05-11,30941,667
13114,PAK,Pakistan,2020-05-12,32081,706
13115,PAK,Pakistan,2020-05-13,34336,737
13116,PAK,Pakistan,2020-05-14,35788,770
13117,PAK,Pakistan,2020-05-15,37218,803
13118,PAK,Pakistan,2020-05-16,38799,834
13119,PAK,Pakistan,2020-05-17,40151,873
13120,PAN,Panama,2020-03-09,0,0
13121,PAN,Panama,2020-03-10,1,0
13122,PAN,Panama,2020-03-11,7,1
13123,PAN,Panama,2020-03-12,14,1
13124,PAN,Panama,2020-03-13,27,1
13125,PAN,Panama,2020-03-14,36,1
13126,PAN,Panama,2020-03-15,43,1
13127,PAN,Panama,2020-03-16,43,1
13128,PAN,Panama,2020-03-17,69,1
13129,PAN,Panama,2020-03-18,86,1
13130,PAN,Panama,2020-03-19,109,1
13131,PAN,Panama,2020-03-20,137,1
13132,PAN,Panama,2020-03-21,200,1
13133,PAN,Panama,2020-03-22,245,3
13134,PAN,Panama,2020-03-23,313,3
13135,PAN,Panama,2020-03-24,345,6
13136,PAN,Panama,2020-03-25,443,6
13137,PAN,Panama,2020-03-26,588,6
13138,PAN,Panama,2020-03-27,674,9
13139,PAN,Panama,2020-03-28,786,14
13140,PAN,Panama,2020-03-29,901,17
13141,PAN,Panama,2020-03-30,989,24
13142,PAN,Panama,2020-03-31,1075,26
13143,PAN,Panama,2020-04-01,1181,30
13144,PAN,Panama,2020-04-02,1317,32
13145,PAN,Panama,2020-04-03,1475,37
13146,PAN,Panama,2020-04-04,1673,41
13147,PAN,Panama,2020-04-05,1801,46
13148,PAN,Panama,2020-04-06,1988,54
13149,PAN,Panama,2020-04-07,2100,55
13150,PAN,Panama,2020-04-08,2249,59
13151,PAN,Panama,2020-04-09,2528,63
13152,PAN,Panama,2020-04-10,2752,66
13153,PAN,Panama,2020-04-11,2974,74
13154,PAN,Panama,2020-04-12,3234,79
13155,PAN,Panama,2020-04-13,3400,87
13156,PAN,Panama,2020-04-14,3472,94
13157,PAN,Panama,2020-04-15,3574,95
13158,PAN,Panama,2020-04-16,3751,103
13159,PAN,Panama,2020-04-17,4016,109
13160,PAN,Panama,2020-04-18,4210,116
13161,PAN,Panama,2020-04-19,4273,120
13162,PAN,Panama,2020-04-20,4467,126
13163,PAN,Panama,2020-04-21,4658,136
13164,PAN,Panama,2020-04-22,4821,141
13165,PAN,Panama,2020-04-23,4992,144
13166,PAN,Panama,2020-04-24,5166,146
